ProjectStatusDate,StatusDetail,ProjectName,VerseCount
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 1:31-36,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 1:43-46,4
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 1:7-12,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 1:37-42,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 1:13-18,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 2:19-24,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 2:7-12,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 2:25-30,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 2:1-6,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 2:13-18,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 2:31-37,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 3:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 3:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 3:21-25,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 3:26-29,4
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 3:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 3:16-20,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:46-49,4
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:21-25,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:41-45,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:36-40,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:26-30,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 4:31-35,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 5:28-33,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 5:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 5:22-27,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 5:11-21,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 5:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 6:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 6:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 6:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 6:16-20,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 6:21-25,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 7:16-20,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 7:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 7:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 7:21-26,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 7:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 8:15-20,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 8:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 8:8-14,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 9:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 9:21-29,9
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 9:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 10:8-14,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 10:15-22,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 10:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 11:8-16,9
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 11:25-32,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 11:17-24,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 11:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 12:8-14,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 12:22-28,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 12:15-21,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 12:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 12:29-32,4
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 13:11-18,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 13:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 14:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 14:21-29,9
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 14:11-20,10
"Jun 26, 2026, 12:00:00 AM",Second Review,Deuteronomy 15:1-11,11
"Jun 26, 2026, 12:00:00 AM",Second Review,Deuteronomy 15:12-23,12
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 16:8-14,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 16:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 16:15-22,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 17:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 17:14-20,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 17:8-13,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 18:8-14,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 18:15-22,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 18:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 19:8-14,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 19:15-21,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 19:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 20:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 20:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 21:16-23,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 21:8-15,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 21:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 22:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 22:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 22:21-30,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 23:21-25,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 23:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 23:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 24:12-22,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Deuteronomy 24:1-11,11
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 25:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 25:11-19,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 26:11-19,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 26:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 27:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 27:21-26,6
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 27:11-20,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Deuteronomy 28:51-60,10
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 28:61-68,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 28:21-30,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 28:11-20,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 28:31-40,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 28:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 28:41-50,10
"Jun 26, 2026, 12:00:00 AM",Consultant,Deuteronomy 29:21-29,9
"Jun 26, 2026, 12:00:00 AM",Consultant,Deuteronomy 29:11-20,10
"Jun 26, 2026, 12:00:00 AM",Consultant,Deuteronomy 29:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 30:11-20,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 30:1-10,10
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 31:21-30,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Deuteronomy 31:11-20,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Deuteronomy 31:1-10,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Deuteronomy 32:11-20,10
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 32:31-41,11
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 32:42-52,11
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 32:21-30,10
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Deuteronomy 32:1-10,10
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 33:11-20,10
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 33:21-29,9
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 33:1-10,10
"Jun 26, 2026, 12:00:00 AM",STACK,Deuteronomy 34:1-12,12
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 1,18
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 2,24
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 3,17
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 4,24
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 5,15
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 6,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 7,26
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 8,35
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 9,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 10,43
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 11,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 12,24
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 13,33
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 14,15
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 15,63
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 16,10
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 17,18
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 18,28
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 19,51
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 20,9
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 21,45
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 22,34
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 23,16
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Joshua 24,33
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 1,36
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 2,23
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 3,31
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 4,24
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 5,31
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 6,40
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 7,25
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 8,35
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 9,57
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 10,18
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 11,40
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 12,15
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 13,25
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 14,20
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 15,20
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 16,31
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 17,13
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 18,31
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 19,30
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 20,48
"Jun 26, 2026, 12:00:00 AM",Holding,Judges 21,25
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Ruth 1,22
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Ruth 2,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Ruth 3,18
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Ruth 4,22
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 1,28
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 2,36
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 3,21
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 4,22
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 5,12
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 6,21
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 7,17
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 8,22
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 9,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 10,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 11,15
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 12,25
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 13,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 14,52
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 15,35
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 16,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 17,58
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 18,30
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 19,24
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 20,42
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 21,15
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 22,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 23,29
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 24,22
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 25,44
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 26,25
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 27,12
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 28,25
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 29,11
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 30,31
"Jun 26, 2026, 12:00:00 AM",Previously Complete,1 Samuel 31,13
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 1,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 2,32
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 3,39
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 4,12
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 5,25
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 6,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 7,29
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 8,18
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 9,13
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 10,19
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 11,27
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 12,31
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 13,39
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 14,33
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 15,37
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 16,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 17,29
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 18,33
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 19,43
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 20,26
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 21,22
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 22,51
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 23,39
"Jun 26, 2026, 12:00:00 AM",Previously Complete,2 Samuel 24,25
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 1,53
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 2,46
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 3,28
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 4,34
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 5,18
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 6,38
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 7,51
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 8,66
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 9,28
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 10,29
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 11,43
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 12,33
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 13,34
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 14,31
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 15,34
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 16,34
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 17,24
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 18,46
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 19,21
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 20,43
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 21,29
"Jun 26, 2026, 12:00:00 AM",Holding,1 Kings 22,53
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 1:1-6,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 1:7-12,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 1:13-18,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 2:16-20,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 2:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 2:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 2:21-25,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 2:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 3:21-27,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 3:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 3:16-20,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 3:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 3:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 4:7-12,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 4:38-44,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 4:13-18,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 4:31-37,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 4:25-30,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 4:1-6,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 4:19-24,6
"Jun 26, 2026, 12:00:00 AM",STACK,2 Kings 5,27
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 6:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 6:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 6:28-33,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 6:22-27,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 6:16-21,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 6:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 7:16-20,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 7:1-5,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 7:6-10,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 7:11-15,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 8:9-15,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 8:1-8,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 8:16-22,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 8:23-29,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 9:24-30,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 9:1-8,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 9:31-37,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 9:17-23,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 9:9-16,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 10:1-6,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 10:13-18,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 10:31-36,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 10:25-30,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 10:19-24,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 10:7-12,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 11:8-14,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 11:15-21,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 11:1-7,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 12:7-13,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 12:1-6,6
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 12:14-21,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 13:17-25,9
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 13:9-16,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 13:1-8,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 14:21-29,9
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 14:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 14:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 15:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 15:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 15:21-30,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 15:31-38,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 16:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 16:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 17:21-30,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 17:31-41,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 17:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 17:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 18:21-30,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 18:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 18:31-37,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 18:11-20,10
